"SubmissionID","finished","pause","scrubbed","unused","Recording","finished.p","pause.p","scrubbed.p","unused.p","project","course","sem","report"
7664,12,0,0,0,12,100,0,0,0,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7665,5,0,0,0,5,100,0,0,0,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7666,0,0,0,15,15,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7667,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7670,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7672,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7673,0,0,0,12,12,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7675,5,0,0,0,5,100,0,0,0,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7676,1,1,1,0,1,100,100,100,0,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7679,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7680,0,0,0,9,9,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7682,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7683,1,1,0,1,2,50,50,0,50,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7685,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7686,8,8,0,1,9,89,89,0,11,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7687,1,0,0,7,8,12,0,0,88,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7688,2,3,0,2,5,40,60,0,40,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7689,0,0,0,9,9,0,0,0,100,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7692,1,0,0,11,12,8,0,0,92,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7693,11,1,0,3,14,79,7,0,21,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7697,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7720,2,0,0,8,10,20,0,0,80,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7732,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7733,0,0,0,5,5,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7745,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7747,9,0,0,0,9,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7752,3,1,0,1,4,75,25,0,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7757,11,0,3,0,11,100,0,27,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7768,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7783,2,1,1,0,2,100,50,50,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7792,0,0,0,5,5,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7800,4,0,0,2,6,67,0,0,33,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7801,3,2,0,0,3,100,67,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7805,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7806,5,2,0,0,5,100,40,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7832,8,1,1,1,9,89,11,11,11,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7834,2,0,0,2,4,50,0,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7841,0,0,0,9,9,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7860,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7872,1,0,0,1,2,50,0,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7875,1,1,0,1,2,50,50,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7893,1,1,0,2,3,33,33,0,67,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7896,10,5,1,1,11,91,45,9,9,"BIOL1040Sem2Report 1","BIOL1040","Sem2","Report 1"
7961,5,0,0,2,7,71,0,0,29,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7965,0,0,0,9,9,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7967,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7972,5,0,0,0,5,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7978,4,3,0,0,4,100,75,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7980,4,0,0,0,4,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7981,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7984,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7985,4,1,0,0,4,100,25,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7987,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7988,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7989,6,0,0,0,6,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7991,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7994,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7995,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7996,4,2,0,0,4,100,50,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7997,4,4,1,4,8,50,50,12,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7998,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
7999,3,0,0,1,4,75,0,0,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8002,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8003,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8004,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8007,6,2,0,0,6,100,33,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8009,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8013,3,3,0,2,5,60,60,0,40,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8014,6,6,0,0,6,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8016,6,1,0,0,6,100,17,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8022,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8023,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8024,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8025,8,4,1,1,9,89,44,11,11,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8026,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8027,0,0,0,15,15,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8035,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8040,2,0,1,0,2,100,0,50,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8041,13,0,0,0,13,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8043,1,0,1,0,1,100,0,100,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8044,12,1,0,1,13,92,8,0,8,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8045,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8046,3,4,2,4,9,33,44,22,44,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8048,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8049,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8050,1,1,0,11,12,8,8,0,92,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8055,0,1,0,0,1,0,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8056,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8057,7,0,0,0,7,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8058,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8064,4,0,0,0,4,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8072,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8073,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8075,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8078,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8084,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8085,6,1,1,2,8,75,12,12,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8086,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8087,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8091,0,0,0,7,7,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8092,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8094,5,2,1,0,6,83,33,17,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8098,11,9,0,0,11,100,82,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8099,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8104,9,1,1,0,9,100,11,11,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8107,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8112,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8133,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8134,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8136,11,1,2,0,11,100,9,18,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8139,4,4,1,0,4,100,100,25,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8140,7,2,1,1,8,88,25,12,12,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8141,11,0,0,2,13,85,0,0,15,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8142,11,0,0,0,11,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8143,4,0,0,0,4,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8144,1,0,0,3,4,25,0,0,75,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8145,13,0,0,0,13,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8146,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8147,6,0,0,0,6,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8148,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8149,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8150,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8151,2,1,0,1,4,50,25,0,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8154,2,1,1,0,2,100,50,50,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8155,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8156,3,3,0,0,3,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8157,8,1,1,0,8,100,12,12,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8159,9,1,0,3,13,69,8,0,23,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8160,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8163,9,1,1,1,10,90,10,10,10,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8164,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8165,0,2,0,0,2,0,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8166,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8168,0,0,0,9,9,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8170,10,2,1,0,11,91,18,9,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8171,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8172,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8178,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8179,0,0,0,11,11,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8183,7,0,0,0,7,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8185,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8187,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8188,0,1,0,1,2,0,50,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8190,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8191,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8197,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8200,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8201,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8202,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8204,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8207,11,1,0,0,11,100,9,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8208,7,1,0,0,7,100,14,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8209,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8214,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8215,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8221,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8222,7,1,1,4,12,58,8,8,33,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8223,3,0,0,2,5,60,0,0,40,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8224,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8225,0,0,0,10,10,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8228,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8230,2,1,1,0,2,100,50,50,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8231,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8232,2,2,0,1,3,67,67,0,33,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8235,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8236,0,0,0,13,13,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8238,5,0,2,7,12,42,0,17,58,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8239,0,0,0,7,7,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8241,0,0,0,11,11,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8242,1,0,0,1,2,50,0,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8245,2,2,1,0,2,100,100,50,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8247,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8248,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8251,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8252,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8253,6,0,0,2,8,75,0,0,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8254,0,0,0,7,7,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8259,0,0,0,12,12,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8260,0,0,0,5,5,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8261,0,0,0,12,12,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8263,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8265,3,4,0,1,5,60,80,0,20,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8266,10,2,1,0,10,100,20,10,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8267,9,1,0,0,9,100,11,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8268,6,3,2,0,6,100,50,33,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8270,1,1,1,0,1,100,100,100,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8273,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8275,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8276,1,1,0,2,3,33,33,0,67,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8278,1,0,0,1,2,50,0,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8282,7,0,0,0,7,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8284,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8285,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8286,0,0,0,13,13,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8288,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8289,3,2,0,0,3,100,67,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8290,9,0,0,0,9,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8292,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8293,6,2,1,1,8,75,25,12,12,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8295,1,0,0,2,3,33,0,0,67,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8296,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8298,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8299,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8302,2,2,0,0,2,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8304,0,1,0,1,2,0,50,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8305,1,1,1,0,1,100,100,100,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8307,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8308,0,0,0,12,12,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8309,2,0,0,3,5,40,0,0,60,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8312,3,1,1,0,4,75,25,25,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8313,0,0,0,2,2,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8316,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8318,3,1,0,0,3,100,33,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8319,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8320,1,1,1,0,1,100,100,100,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8323,0,0,0,6,6,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8324,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8325,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8326,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8327,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8328,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8329,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8330,0,0,0,1,1,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8333,0,0,0,15,15,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8334,0,0,0,3,3,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8335,1,1,0,0,2,50,50,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8338,3,3,0,3,6,50,50,0,50,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8340,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8342,6,0,0,0,6,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8347,6,1,0,0,6,100,17,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8348,5,2,3,0,5,100,40,60,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8349,11,11,1,0,11,100,100,9,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8350,3,1,1,0,3,100,33,33,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8351,5,0,1,0,5,100,0,20,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8352,3,1,0,0,3,100,33,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8354,0,0,0,11,11,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8355,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8356,1,0,0,0,1,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8358,4,0,0,0,4,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8359,1,2,1,7,9,11,22,11,78,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8360,3,2,0,4,9,33,22,0,44,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8361,6,0,0,0,6,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8362,1,1,0,0,1,100,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8363,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8364,3,0,1,11,14,21,0,7,79,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8368,0,0,0,8,8,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8369,4,1,1,0,4,100,25,25,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8372,2,0,0,0,2,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8373,3,0,0,1,4,75,0,0,25,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8375,1,2,0,0,2,50,100,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8376,3,0,0,0,3,100,0,0,0,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8377,0,0,0,4,4,0,0,0,100,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
8380,1,0,0,8,9,11,0,0,89,"BIOL1040Sem2Report 2","BIOL1040","Sem2","Report 2"
