"SubmissionID","marking.sec","Text","Drawing","Recording","project","course","sem","report","marking.min"
9806,29,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",0.48
9808,387,67,33,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.45
9809,479,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.98
9810,336,76,24,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.6
9811,339,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.65
9812,1108,82,18,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",18.47
9813,413,57,0,43,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.88
9814,144,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.4
9815,671,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",11.18
9816,446,92,8,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.43
9817,498,63,37,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.3
9818,294,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",4.9
9819,514,7,53,40,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.57
9820,958,83,17,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",15.97
9821,424,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.07
9823,551,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",9.18
9824,401,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.68
9826,720,47,46,7,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",12
9827,665,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",11.08
9828,614,69,15,15,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",10.23
9829,433,92,8,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.22
9830,579,83,8,8,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",9.65
9831,629,73,27,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",10.48
9832,809,88,13,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",13.48
9833,165,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.75
9834,121,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.02
9835,898,55,45,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",14.97
9836,371,0,85,15,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.18
9837,159,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.65
9838,630,71,14,14,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",10.5
9839,557,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",9.28
9840,626,42,58,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",10.43
9841,539,39,56,6,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.98
9842,345,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.75
9843,597,88,12,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",9.95
9844,127,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.12
9845,172,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.87
9846,372,70,10,20,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.2
9847,418,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.97
9848,995,48,39,13,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",16.58
9849,306,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.1
9850,168,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.8
9851,495,92,8,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.25
9852,379,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.32
9853,316,93,7,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.27
9854,1447,65,20,15,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",24.12
9855,1144,31,50,19,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",19.07
9856,260,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",4.33
9857,664,82,18,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",11.07
9858,13,93,7,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",0.22
9859,402,0,65,35,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.7
9860,398,0,33,67,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.63
9861,1492,94,6,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",24.87
9862,758,54,36,11,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",12.63
9863,306,89,11,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.1
9864,225,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",3.75
9947,1184,82,18,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",19.73
10312,379,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.32
10314,1174,48,36,16,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",19.57
10315,267,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",4.45
10316,492,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.2
10317,288,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",4.8
10318,530,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.83
10320,459,94,6,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.65
10321,110,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",1.83
10322,381,88,0,13,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",6.35
10323,425,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",7.08
10324,527,83,17,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",8.78
10325,208,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",3.47
10326,10,0,0,100,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",0.17
10327,738,41,41,18,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",12.3
10496,610,8,58,33,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",10.17
10497,137,0,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",2.28
10499,84,71,29,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",1.4
10605,307,17,0,83,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.12
10607,313,77,15,8,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",5.22
10692,10,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",0.17
10694,1175,64,18,18,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",19.58
10696,194,100,0,0,"BIOL1040Sem2Report 3","BIOL1040","Sem2","Report 3",3.23
3143,1312,7,43,50,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.87
3144,3351,49,44,7,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",55.85
3146,1040,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.33
3147,644,9,43,48,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",10.73
3149,759,24,24,53,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.65
3150,1115,16,40,44,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.58
3152,855,0,18,82,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",14.25
3153,1799,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",29.98
3154,18241,4,22,74,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",304.02
3156,2114,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.23
3157,2403,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",40.05
3158,1147,6,31,63,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",19.12
3159,1869,18,39,42,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",31.15
3160,3319,53,41,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",55.32
3162,2420,51,42,8,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",40.33
3164,2277,15,25,60,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",37.95
3165,2767,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.12
3166,4095,46,47,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",68.25
3167,1403,11,43,46,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",23.38
3168,5096,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",84.93
3169,1563,11,33,56,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.05
3170,2844,1,0,99,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",47.4
3171,5384,35,39,26,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",89.73
3173,1422,0,40,60,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",23.7
3174,1048,17,50,33,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.47
3175,1761,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",29.35
3176,3194,53,41,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",53.23
3177,754,13,20,67,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.57
3179,3560,4,0,96,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",59.33
3180,718,13,31,56,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",11.97
3181,1588,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.47
3182,2291,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",38.18
3183,1658,5,30,65,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",27.63
3184,2166,5,45,50,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",36.1
3185,1726,7,29,64,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",28.77
3186,1792,7,14,79,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",29.87
3187,8376,46,48,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",139.6
3188,1772,12,42,46,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",29.53
3190,3958,50,44,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",65.97
3192,3354,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",55.9
3193,1099,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.32
3194,1284,0,20,80,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.4
3195,867,15,30,56,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",14.45
3196,1710,18,35,47,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",28.5
3197,3169,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",52.82
3198,1819,46,47,7,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.32
3199,3965,50,45,5,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",66.08
3200,2699,49,36,15,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",44.98
3201,5501,14,31,54,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",91.68
3202,2332,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",38.87
3203,1301,0,22,78,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.68
3204,1344,4,43,54,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",22.4
3205,1035,0,48,52,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.25
3206,1808,0,38,62,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.13
3207,2141,7,13,80,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.68
3208,607,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",10.12
3209,2131,0,15,85,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.52
3210,1555,0,5,95,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.92
3211,4201,48,45,7,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",70.02
3212,562,6,6,88,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",9.37
3213,6301,32,57,10,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",105.02
3214,1066,8,0,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.77
3216,3930,22,47,32,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",65.5
3217,1068,0,37,64,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.8
3218,3291,31,53,17,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",54.85
3220,1085,0,13,88,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.08
3221,1826,3,28,69,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.43
3223,4275,9,50,41,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",71.25
3224,1428,3,32,65,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",23.8
3225,2679,0,31,69,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",44.65
3228,6761,36,49,16,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",112.68
3229,1657,0,34,66,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",27.62
3230,2265,3,42,56,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",37.75
3231,2818,8,43,49,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.97
3232,2112,3,36,62,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.2
3233,1131,0,29,71,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.85
3234,7599,28,63,9,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",126.65
3235,762,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.7
3236,2200,13,43,45,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",36.67
3237,8581,30,58,13,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",143.02
3238,3539,7,42,51,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",58.98
3239,2826,41,48,11,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",47.1
3240,2808,22,47,31,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.8
3241,5198,33,56,11,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",86.63
3242,4907,22,53,24,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",81.78
3243,1607,0,23,77,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.78
3244,3616,13,61,26,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",60.27
3245,1527,47,14,40,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.45
3246,3077,22,17,61,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",51.28
3247,1842,14,53,33,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.7
3248,4252,40,51,9,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",70.87
3249,1369,5,24,71,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",22.82
3250,2424,35,50,15,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",40.4
3251,703,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",11.72
3252,626,0,14,86,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",10.43
3253,2024,25,51,25,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",33.73
3254,4166,51,36,12,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",69.43
3255,2579,15,53,33,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",42.98
3256,6614,23,2,74,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",110.23
3257,2724,22,38,41,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",45.4
3258,1584,0,38,62,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.4
3259,4585,47,43,11,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",76.42
3261,1830,0,48,52,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.5
3264,1729,0,26,74,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",28.82
3265,1618,0,39,61,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.97
3266,1629,0,36,64,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",27.15
3267,3893,20,56,24,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",64.88
3268,1108,0,28,72,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.47
3269,3904,32,11,58,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",65.07
3271,1428,0,6,94,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",23.8
3272,1033,0,17,83,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.22
3273,903,0,25,75,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",15.05
3274,1644,6,12,82,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",27.4
3275,558,6,6,89,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",9.3
3276,903,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",15.05
3277,298,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",4.97
3278,1552,20,33,47,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.87
3279,493,0,18,82,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",8.22
3281,943,0,7,93,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",15.72
3282,1844,21,38,41,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",30.73
3283,2147,16,63,21,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.78
3624,1214,10,38,52,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",20.23
3285,4399,36,45,19,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",73.32
3286,1116,0,14,86,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",18.6
3287,3383,33,42,25,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",56.38
3288,265,18,9,73,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",4.42
3289,861,0,8,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",14.35
3290,1602,0,15,85,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.7
3291,2383,17,43,39,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",39.72
3292,2576,32,37,32,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",42.93
3293,1769,13,40,47,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",29.48
3294,1969,11,37,52,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",32.82
3297,1300,30,40,30,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.67
3298,1921,18,64,18,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",32.02
3299,3287,10,67,23,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",54.78
3300,1334,5,40,55,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",22.23
3301,2666,19,38,42,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",44.43
3302,623,8,8,83,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",10.38
3303,549,6,11,83,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",9.15
3305,806,0,29,71,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",13.43
3307,1063,22,22,56,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.72
3309,758,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.63
3310,1049,7,40,53,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.48
3311,3295,18,41,41,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",54.92
3312,3092,34,59,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",51.53
3313,460,0,7,93,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",7.67
3314,517,0,8,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",8.62
3315,1519,0,24,76,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.32
3316,2769,3,27,70,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.15
3317,2395,0,18,82,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",39.92
3318,2769,31,41,28,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.15
3319,1341,38,46,18,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",22.35
3320,2126,7,44,48,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",35.43
3321,844,13,22,65,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",14.07
3323,767,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.78
3324,1315,30,31,39,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.92
3325,1306,33,42,26,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",21.77
3326,3175,29,32,39,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",52.92
3327,925,0,11,89,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",15.42
3328,734,0,11,89,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.23
3329,727,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",12.12
3331,337,0,7,93,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",5.62
3332,1527,27,32,41,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.45
3333,1502,18,30,53,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.03
3334,3006,42,35,23,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",50.1
3335,2306,15,45,39,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",38.43
3336,5420,30,46,25,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",90.33
3337,1197,13,13,73,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",19.95
3338,3098,14,43,43,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",51.63
3339,10688,17,33,50,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",178.13
3340,4525,47,47,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",75.42
3341,356,10,0,90,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",5.93
3342,1205,12,18,71,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",20.08
3343,3434,45,50,5,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",57.23
3344,4482,47,47,6,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",74.7
3345,2773,18,45,37,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",46.22
3346,5228,39,37,24,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",87.13
3347,1184,20,34,47,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",19.73
3348,3177,20,45,35,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",52.95
3350,3591,34,56,10,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",59.85
3351,696,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",11.6
3352,529,0,11,89,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",8.82
3353,3839,15,42,44,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",63.98
3354,794,0,15,85,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",13.23
3355,2561,38,51,13,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",42.68
3356,1542,32,36,32,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.7
3357,1474,0,17,83,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",24.57
3358,2677,28,55,16,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",44.62
3359,852,0,8,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",14.2
3360,3929,24,45,31,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",65.48
3361,2318,24,18,59,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",38.63
3362,1564,32,61,7,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",26.07
3363,3129,14,37,50,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",52.15
3364,6492,37,45,18,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",108.2
3365,1044,8,0,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",17.4
3366,1366,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",22.77
3367,991,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",16.52
3368,2376,32,50,17,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",39.6
3369,907,0,8,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",15.12
3370,513,0,14,86,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",8.55
3371,2679,16,32,52,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",44.65
3372,1550,9,33,58,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",25.83
3373,422,7,14,79,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",7.03
3374,1149,0,0,100,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",19.15
3375,3315,35,48,17,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",55.25
3376,3479,40,47,13,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",57.98
3377,375,8,0,92,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",6.25
3378,3622,26,38,36,"BIOM2011Sem1Report 1","BIOM2011","Sem1","Report 1",60.37
