"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"683","S8646837",2810,"T25","24/04/13 9:55",80,100,60,80,80,80,60,60,80,100,100,80,NA,80,3288,"Yes"
"684","S8646851",2328,"T01","21/04/13 9:20",100,100,60,100,60,100,80,60,100,80,60,80,NA,80,3092,"Yes"
"685","S8646865",2621,"T02","18/04/13 9:17",80,100,40,80,20,20,20,80,60,60,20,60,NA,60,2992,"Yes"
"686","S8646923",3097,"T10","1/05/13 10:27",100,100,60,100,60,20,20,60,60,60,40,80,NA,60,3250,"Yes"
"687","S8646933",3017,"T12","11/04/13 17:40",100,100,60,80,100,100,100,100,100,80,100,100,NA,100,2957,"Yes"
"688","S8646949",2867,"T09","24/04/13 11:46",100,80,40,20,40,100,40,60,60,40,60,60,NA,60,2982,"Yes"
"689","S8646953",2607,"T18","16/04/13 7:28",100,100,60,100,80,100,100,60,80,80,100,100,NA,100,3145,"Yes"
"690","S8646975",2531,"T22","19/04/13 10:35",80,100,40,80,80,80,80,60,100,100,100,100,NA,80,3251,"Yes"
"691","S8646987",2443,"T26","18/04/13 14:54",80,100,40,40,80,40,20,60,60,60,40,60,NA,60,3102,"Yes"
"692","S8647011",2903,"T26","4/06/13 13:03",100,100,100,100,60,100,60,60,60,60,40,80,NA,80,3254,"Yes"
"693","S8647097",2354,"T25","24/04/13 9:55",80,100,60,80,80,80,60,80,80,80,80,60,NA,80,2875,"Yes"
"694","S8647149",3098,"T26","18/04/13 14:54",100,100,100,100,80,100,20,100,100,80,100,100,NA,100,2903,"Yes"
"696","S8647173",3012,"T05","25/04/13 21:34",100,100,80,80,100,100,100,60,60,100,60,100,NA,80,3271,"Yes"
"697","S8647179",3071,"T16","2/05/13 0:07",100,100,40,100,100,80,80,60,60,40,100,80,NA,80,2932,"Yes"
"698","S8647187",3039,"T12","11/04/13 17:40",100,100,60,80,100,100,100,80,80,60,100,80,NA,80,3236,"Yes"
"699","S8647219",3023,"T16","2/05/13 0:07",100,100,80,100,80,80,60,80,80,40,60,80,NA,80,3061,"Yes"
"700","S8647241",3030,"T10","2/05/13 0:07",100,100,80,100,80,80,60,80,100,60,100,100,NA,100,2974,"Yes"
"701","S8647255",2657,"T23","24/04/13 9:57",40,100,60,20,20,40,40,60,60,20,20,80,NA,40,2867,"Yes"
"703","S8647343",3021,"T05","25/04/13 21:34",100,100,60,80,80,100,80,80,80,80,40,100,NA,80,3050,"Yes"
"704","S8647373",2976,"T23","1/05/13 10:27",100,100,60,100,20,80,60,60,60,20,20,80,NA,60,3201,"No login"
"705","S8647463",2923,"T03","17/04/13 22:37",100,100,60,100,80,100,80,60,80,60,100,100,NA,80,2833,"Yes"
"707","S8647489",3065,"T21","28/04/13 21:28",80,100,80,80,80,20,60,60,80,60,60,100,NA,80,2805,"Yes"
"708","S8647497",2833,"T10","29/04/13 6:02",100,100,100,100,80,100,60,80,80,100,100,100,NA,100,2872,"Yes"
"709","S8647529",2611,"T10","17/04/13 22:58",100,100,60,100,40,80,40,80,60,60,100,80,NA,80,3118,"Yes"
"710","S8647567",2484,"T18","16/04/13 7:28",100,100,60,80,80,100,80,80,60,60,80,100,NA,80,2857,"Yes"
"712","S8647619",3070,"T23","18/04/13 14:54",40,80,80,40,80,80,20,60,60,60,60,80,NA,60,3252,"Yes"
"713","S8647633",2480,"T22","19/04/13 10:35",100,100,80,80,80,100,80,100,100,100,100,100,NA,100,3148,"Yes"
"714","S8647659",2437,"T26","18/04/13 14:54",80,100,100,100,80,80,80,80,80,80,60,80,NA,80,3227,"Yes"
"715","S8647683",3127,"T01","29/04/13 10:04",100,100,60,100,60,100,80,60,100,80,100,80,NA,80,2839,"Yes"
"716","S8647691",2547,"T23","22/04/13 12:07",80,100,40,40,100,80,40,80,80,60,100,80,NA,80,3094,"Yes"
"717","S8647761",2985,"T01","20/04/13 16:28",100,100,40,80,40,40,60,80,80,80,40,60,NA,60,3246,"Yes"
"718","S8647783",2477,"T03","11/04/13 18:22",100,100,60,80,60,40,40,60,60,80,20,80,NA,60,3125,"Yes"
"719","S8647785",2375,"T10","24/04/13 17:09",100,100,80,40,80,100,100,80,60,40,20,80,NA,80,2901,"Yes"
"720","S8647793",3000,"T23","1/05/13 10:27",100,100,60,80,100,100,60,100,80,60,100,100,NA,80,2866,"Yes"
"721","S8647835",2962,"T01","20/04/13 16:28",80,100,80,80,40,80,100,60,60,100,100,60,NA,80,3230,"Yes"
"722","S8647837",2433,"T22","19/04/13 10:35",100,100,80,80,80,100,100,100,100,100,100,100,NA,100,3165,"Yes"
"723","S8647851",2813,"T10","29/04/13 13:43",100,100,60,100,80,100,100,100,80,80,40,100,NA,100,2905,"Yes"
"724","S8647867",3131,"T26","18/04/13 14:54",80,100,100,100,60,80,20,60,60,60,60,80,NA,80,3157,"Yes"
"725","S8647887",2835,"T15","21/04/13 0:32",100,80,60,100,100,100,80,80,80,80,100,80,NA,80,2912,"Yes"
"726","S8647935",2856,"T20","11/04/13 17:36",100,100,100,100,100,100,100,60,60,60,60,80,NA,80,3058,"Yes"
"727","S8647955",2408,"T10","17/04/13 22:58",100,100,80,100,80,100,80,80,80,60,100,80,NA,80,3264,"Yes"
"728","S8647969",2455,"T15","19/04/13 10:35",100,100,80,100,100,100,40,80,100,100,40,100,NA,80,2913,"Yes"
"729","S8648051",2645,"T10","17/04/13 22:58",100,40,40,40,60,100,100,80,80,60,60,80,NA,80,2838,"Yes"
"730","S8648141",2921,"T03","17/04/13 22:37",100,100,60,80,80,100,100,60,40,60,20,60,NA,80,2981,"Yes"
"731","S8648151",2692,"T19","26/04/13 6:48",100,80,60,80,60,80,60,60,80,60,60,60,NA,80,2878,"Yes"
"732","S8648211",3034,"T23","1/05/13 10:27",100,100,80,20,80,20,20,60,60,60,20,80,NA,60,3091,"No login"
"733","S8648247",2416,"T10","22/04/13 12:08",80,100,60,40,40,60,60,80,80,60,40,80,NA,60,3109,"Yes"
"734","S8648311",2840,"T26","18/04/13 14:54",100,100,80,100,100,80,80,100,80,100,100,100,NA,100,3187,"Yes"
"735","S8648355",3028,"T21","28/04/13 21:28",60,100,80,80,80,60,80,60,80,80,100,100,NA,80,3155,"Yes"
"736","S8648365",2978,"T22","19/04/13 10:35",100,100,60,80,80,100,80,100,100,80,100,100,NA,100,2826,"Yes"
"737","S8648409",2991,"T01","20/04/13 16:28",100,80,80,100,60,100,100,80,80,80,20,80,NA,80,3127,"Yes"
"738","S8648421",2469,"T21","21/04/13 23:59",100,100,80,80,100,100,80,100,100,100,100,100,NA,100,3082,"Yes"
"739","S8650901",2780,"T15","21/04/13 0:32",100,100,80,100,100,100,100,100,100,100,100,100,NA,100,3334,"Yes"
"740","S8651009",2949,"T05","25/04/13 21:34",100,80,60,100,80,100,100,80,60,60,20,100,NA,80,3333,"Yes"
"741","S8651041",3079,"T26","18/04/13 14:54",60,100,80,100,80,80,80,100,100,80,100,100,NA,80,3348,"Yes"
"742","S8651081",2613,"T03","11/04/13 18:22",100,40,40,80,20,40,20,40,60,60,20,60,NA,40,3329,"Yes"
"743","S8651205",2528,"T05","17/04/13 22:31",100,60,40,20,20,100,20,20,20,20,20,20,NA,40,3339,"Yes"
"744","S8651395",2887,"T05","25/04/13 21:34",100,100,80,80,100,100,100,100,100,100,80,100,NA,100,3343,"Yes"
"745","S8651405",2543,"T23","22/04/13 12:07",80,60,60,100,40,100,40,60,100,100,100,80,NA,80,3341,"Yes"
"746","S8651471",2575,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3331,"Yes"
"747","S8651479",2969,"T05","25/04/13 21:34",100,80,60,100,80,80,80,40,60,60,20,80,NA,80,3344,"Yes"
"749","S8651575",3003,"T15","24/04/13 11:46",100,60,60,40,100,80,60,80,60,60,40,80,NA,60,3336,"Yes"
"750","S8651587",2402,"T26","18/04/13 14:54",60,100,80,80,80,80,80,100,100,100,100,100,NA,80,3342,"Yes"
"751","S8651611",2318,"T10","22/04/13 23:08",100,100,80,40,40,40,20,60,80,40,20,80,NA,60,3347,"Yes"
"752","S8651615",3096,"T21","28/04/13 21:28",80,100,80,80,100,100,80,100,100,100,20,100,NA,80,3332,"Yes"
"754","S8651665",2593,"T23","18/04/13 14:54",40,80,40,20,40,80,60,60,60,60,20,80,NA,60,3335,"Yes"
"755","S8651691",5499,"T05","6/06/13 8:14",100,100,40,40,60,20,20,40,60,60,20,100,NA,60,3338,"Yes"
"756","S8651721",2970,"T05","25/04/13 21:34",100,100,80,80,80,80,100,80,100,100,80,100,NA,100,3350,"Yes"
"757","S8651727",2615,"T26","18/04/13 14:54",80,100,40,40,40,40,20,40,40,40,40,60,NA,40,3330,"Yes"
"758","S8651733",3093,"T26","18/04/13 14:54",40,60,40,40,40,40,20,40,40,40,40,40,NA,40,3349,"Yes"
