"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"453","S8640615",5334,"T21","29/05/13 22:59",100,100,60,20,80,60,60,40,60,60,20,60,NA,60,2818,"Yes"
"454","S8640637",4425,"T17","30/05/13 16:27",80,100,100,80,100,80,80,80,80,100,60,100,NA,80,3130,"Yes"
"455","S8640661",4513,"T03","28/05/13 8:37",100,60,100,80,80,100,80,60,40,60,100,60,NA,80,2978,"Yes"
"456","S8640721",4717,"T05","28/05/13 8:37",100,80,80,80,100,100,100,100,100,100,100,100,NA,100,2915,"Yes"
"457","S8640745",5181,"T01","30/05/13 16:27",100,100,80,80,80,100,100,80,100,100,20,80,NA,NA,3070,"Yes"
"458","S8640747",4777,"T10","22/05/13 17:18",100,100,80,60,100,100,60,80,100,40,100,100,NA,80,3182,"Yes"
"460","S8640765",5152,"T21","1/06/13 18:17",100,100,100,80,100,100,80,80,100,80,100,100,NA,100,3214,"Yes"
"461","S8640801",4743,"T10","26/05/13 22:47",100,100,100,100,40,60,60,80,80,40,100,80,NA,80,3378,"Yes"
"462","S8640829",4671,"T05","30/05/13 16:27",100,100,100,80,100,100,80,80,100,80,100,100,NA,100,3045,"Yes"
"463","S8640911",5265,"T25","4/06/13 8:19",100,100,60,100,80,100,40,80,60,80,100,80,NA,80,3106,"Yes"
"464","S8640921",5285,"T10","29/05/13 22:59",100,100,100,100,100,100,100,60,80,60,100,80,NA,100,3206,"Yes"
"465","S8640959",5226,"T19","4/06/13 8:19",80,100,60,80,20,100,60,60,60,60,20,80,NA,60,3119,"Yes"
"466","S8640967",4782,"T25","28/05/13 8:37",80,100,80,100,100,100,80,80,100,100,100,80,NA,100,3237,"Yes"
"467","S8640977",5216,"T21","1/06/13 18:17",100,100,80,80,80,100,80,80,100,80,100,100,NA,100,3244,"Yes"
"468","S8641011",4636,"T10","22/05/13 17:18",100,100,100,40,80,100,80,40,40,40,60,80,NA,80,3056,"Yes"
"469","S8641045",5186,"T23","2/06/13 22:15",100,100,80,100,100,100,80,80,100,80,100,100,NA,100,3008,"Yes"
"470","S8641119",5272,"T03","1/06/13 18:17",100,40,40,80,80,80,100,80,80,80,100,80,80,NA,3064,"Yes"
"472","S8641161",5074,"T10","1/06/13 18:17",100,100,100,100,100,80,80,40,40,40,60,80,NA,80,3211,"Yes"
"473","S8641165",5209,"T22","1/06/13 18:17",100,100,60,80,100,100,100,100,100,100,100,100,NA,100,2799,"Yes"
"474","S8641175",4730,"T23","22/05/13 17:18",100,100,80,100,100,100,40,80,60,100,100,100,NA,80,3286,"Yes"
"475","S8641217",4501,"T18","28/05/13 8:37",100,100,60,100,80,100,80,100,100,100,100,80,NA,100,3108,"Yes"
"476","S8641225",4766,"T16","28/05/13 8:37",100,100,80,80,80,80,100,60,60,80,100,80,NA,80,3163,"Yes"
"477","S8641227",4530,"T25","28/05/13 8:37",100,100,80,100,80,80,60,100,100,100,100,100,NA,100,3152,"Yes"
"478","S8641315",4622,"T21","23/05/13 12:13",100,100,100,80,100,100,80,80,100,100,100,100,NA,100,2789,"Yes"
"479","S8641331",5151,"T25","4/06/13 8:19",100,100,100,80,100,100,80,80,80,80,100,100,NA,100,3279,"Yes"
"480","S8641331",5505,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3279,"Yes"
"481","S8641407",5140,"T10","1/06/13 18:17",100,100,100,100,100,80,80,80,100,60,40,80,NA,80,2814,"Yes"
"482","S8641463",4754,"T23","26/05/13 22:47",100,100,80,80,100,100,60,60,100,80,80,100,NA,80,3046,"Yes"
"483","S8641481",4635,"T10","22/05/13 17:18",80,60,80,40,100,100,40,60,60,60,100,80,NA,80,2984,"Yes"
"484","S8641601",5357,"T01","30/05/13 16:27",100,100,80,100,100,100,100,60,100,100,100,80,NA,100,3270,"Yes"
"485","S8641637",5486,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2965,"Yes"
"486","S8641637",4619,"T18","28/05/13 8:37",100,100,100,100,100,100,100,80,80,100,100,80,NA,100,2965,"Yes"
"487","S8641655",5360,"T09","29/05/13 22:59",100,100,100,80,80,100,80,80,80,80,20,80,NA,80,2807,"Yes"
"488","S8641661",4729,"T03","29/05/13 22:59",100,100,60,80,80,80,80,60,80,60,100,80,NA,80,2821,"Yes"
"489","S8641715",5190,"T25","4/06/13 8:19",100,100,40,80,80,100,80,80,80,80,100,100,NA,80,3169,"Yes"
"490","S8641791",4479,"T21","23/05/13 12:13",100,100,80,80,100,100,80,80,100,100,100,100,NA,100,2917,"Yes"
"491","S8641823",4448,"T25","28/05/13 8:37",80,100,100,100,100,100,100,80,80,100,100,100,NA,100,3268,"Yes"
"492","S8641865",4525,"T16","28/05/13 8:37",100,100,100,80,100,80,60,80,80,100,100,80,NA,80,3224,"Yes"
"493","S8641881",5232,"T25","4/06/13 8:19",100,100,100,80,80,80,80,80,60,60,100,80,NA,80,2909,"Yes"
"494","S8641887",5269,"T02","29/05/13 22:59",100,100,60,80,100,100,60,80,100,100,60,100,NA,80,3195,"Yes"
"495","S8641907",5247,"T10","29/05/13 22:59",100,100,60,100,100,100,100,100,100,100,100,100,NA,100,2815,"Yes"
"496","S8641981",4537,"T02","28/05/13 8:37",100,100,60,100,80,100,60,100,100,100,100,100,NA,100,2950,"Yes"
"497","S8642055",4586,"T21","22/05/13 17:18",100,100,80,80,80,100,80,60,80,100,100,100,NA,80,2804,"Yes"
"498","S8642111",4468,"T10","22/05/13 17:18",100,100,100,40,100,100,80,80,80,60,100,100,NA,80,3180,"Yes"
"499","S8642137",4424,"T20","22/05/13 17:18",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,3122,"Yes"
"501","S8642171",5143,"T05","1/06/13 18:17",100,100,80,100,80,100,100,80,100,100,100,100,NA,100,2557,"Yes"
"502","S8642235",4678,"T23","27/05/13 10:50",100,100,60,20,40,20,60,60,60,60,20,100,NA,60,2868,"Yes"
"503","S8642291",4632,"T17","30/05/13 16:27",100,100,80,100,100,100,80,100,100,100,100,100,NA,100,3243,"Yes"
"504","S8642303",5253,"T05","1/06/13 18:17",100,100,80,100,100,100,100,80,100,100,60,100,NA,100,3140,"Yes"
"505","S8642325",4560,"T17","29/05/13 22:59",100,100,60,80,100,100,100,80,100,100,100,100,NA,100,3226,"Yes"
"506","S8642343",5289,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,"Yes"
"507","S8642343",5506,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2996,"Yes"
"508","S8642363",4721,"T17","30/05/13 16:27",100,100,100,80,100,100,100,100,100,100,100,100,NA,100,3235,"Yes"
"509","S8642441",5097,"T15","1/06/13 18:17",100,100,100,80,80,80,100,100,100,100,80,100,NA,100,2994,"Yes"
"510","S8642463",5141,"T09","29/05/13 22:59",100,100,100,80,100,100,60,60,60,80,20,80,NA,80,2822,"Yes"
"511","S8642479",5211,"T25","4/06/13 8:19",100,60,60,80,80,100,80,80,80,80,100,100,NA,80,3196,"Yes"
"512","S8642499",4736,"T19","28/05/13 8:37",80,100,100,60,100,100,100,100,100,100,100,80,NA,100,2786,"Yes"
"514","S8642575",5069,"T10","1/06/13 18:17",100,100,100,100,100,100,100,80,80,100,100,100,NA,100,3037,"Yes"
"516","S8642627",4692,"T15","22/05/13 17:18",100,100,100,100,100,100,100,80,100,100,80,100,NA,100,3220,"Yes"
"517","S8642671",4737,"T18","28/05/13 8:37",100,100,80,100,100,100,100,60,80,100,80,100,NA,100,3072,"Yes"
"518","S8642705",5215,"T09","29/05/13 22:59",100,100,100,100,100,100,80,80,100,100,20,80,NA,100,3049,"Yes"
"519","S8642715",4572,"T10","26/05/13 22:47",100,100,100,60,100,100,100,80,100,60,60,100,NA,80,3084,"Yes"
"520","S8642751",5350,"T01","1/06/13 18:17",100,100,80,80,100,80,100,60,100,100,100,100,NA,100,2806,"Yes"
"521","S8642795",4456,"T05","28/05/13 8:37",100,100,100,100,80,100,100,80,100,80,80,100,NA,100,2914,"Yes"
"522","S8642799",5068,"T15","1/06/13 18:17",100,100,100,100,100,100,100,80,100,100,40,80,NA,100,2934,"Yes"
"523","S8642807",4453,"T20","22/05/13 17:18",100,100,80,100,100,100,80,80,80,100,100,80,NA,100,3197,"Yes"
"524","S8642821",4558,"T22","28/05/13 8:37",100,100,60,80,80,80,80,100,100,100,100,100,NA,100,2898,"Yes"
"526","S8642859",5320,"T21","29/05/13 22:59",80,100,80,80,100,100,80,60,80,100,100,100,NA,80,3002,"Yes"
"527","S8642873",4585,"T05","1/06/13 18:17",100,100,60,80,100,100,100,80,80,80,60,100,NA,80,3079,"Yes"
"528","S8642897",5124,"T02","29/05/13 22:59",100,100,100,80,100,100,60,80,80,100,20,80,NA,80,2933,"Yes"
"529","S8642899",4779,"T24","25/05/13 0:24",80,100,100,100,100,100,100,80,100,100,100,100,NA,100,3026,"Yes"
"530","S8642911",4747,"T17","30/05/13 16:27",100,100,100,100,100,100,100,100,100,100,100,100,NA,100,2975,"Yes"
"531","S8642921",4423,"T05","30/05/13 16:27",100,20,20,20,100,100,80,60,60,60,60,80,NA,60,3300,"Yes"
"532","S8642937",4434,"T01","30/05/13 9:57",100,100,100,60,100,60,100,60,100,100,100,100,NA,100,3033,"Yes"
"533","S8642969",5139,"T03","1/06/13 18:17",100,100,80,80,80,80,100,80,80,80,100,100,NA,80,3172,"Yes"
"534","S8642979",4751,"T02","28/05/13 8:37",100,100,100,80,100,100,60,100,100,100,100,100,NA,100,3199,"Yes"
"535","S8643043",4439,"T15","22/05/13 17:18",80,100,100,100,100,100,100,100,100,80,100,100,NA,100,3139,"Yes"
"536","S8643057",5258,"T10","1/06/13 18:17",100,100,60,60,100,100,100,60,80,80,100,80,NA,80,2889,"Yes"
"537","S8643087",4719,"T01","22/05/13 17:18",100,60,100,80,80,100,100,80,100,100,80,80,NA,80,2855,"Yes"
"538","S8643119",5150,"T16","1/06/13 18:17",100,100,60,80,80,80,80,80,60,60,100,80,NA,80,2908,"Yes"
"539","S8643127",4769,"T05","28/05/13 8:37",100,100,40,80,100,100,80,80,60,80,60,100,NA,80,3111,"Yes"
"540","S8643145",5504,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993,"Yes"
"541","S8643145",5071,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993,"Yes"
"542","S8643159",4651,"T03","28/05/13 8:37",100,60,100,80,80,100,80,60,80,60,100,80,NA,80,3146,"Yes"
"543","S8643163",5279,"T23","2/06/13 22:15",60,100,60,100,100,80,60,80,100,100,100,100,NA,80,3143,"Yes"
"544","S8643187",5095,"T22","1/06/13 18:17",80,100,60,80,80,100,80,100,100,80,100,100,NA,80,2816,"Yes"
"545","S8643203",4746,"T25","28/05/13 8:37",100,100,80,100,100,100,80,60,80,80,20,80,NA,80,3018,"Yes"
"546","S8643249",4577,"T02","28/05/13 8:37",100,100,60,80,100,100,60,80,100,100,100,100,NA,100,2922,"Yes"
"547","S8643259",4549,"T16","28/05/13 8:37",100,100,40,20,80,80,100,80,60,100,40,80,NA,80,2881,"Yes"
"548","S8643265",5488,"T22","1/06/13 18:17",80,100,80,80,100,80,60,100,100,100,100,100,NA,100,2896,"Yes"
"549","S8643291",4653,"T16","28/05/13 8:37",100,100,100,100,80,80,80,60,60,80,60,80,NA,80,3044,"Yes"
"550","S8643295",5105,"T23","2/06/13 22:15",100,100,100,20,100,100,80,100,100,100,100,100,NA,100,2995,"Yes"
"551","S8643313",5061,"T10","29/05/13 22:59",100,100,100,80,80,100,100,80,100,80,100,100,NA,100,2819,"Yes"
"552","S8643321",5144,"T15","1/06/13 18:17",80,100,80,80,100,100,80,80,80,80,20,80,NA,80,3232,"Yes"
"553","S8643363",5477,"T19","2/06/13 22:15",80,100,100,80,80,100,80,80,80,100,100,80,NA,80,2886,"Yes"
"554","S8643381",5115,"T25","4/06/13 8:19",80,60,60,80,80,80,60,60,60,60,20,80,NA,60,2963,"Yes"
"555","S8643395",4495,"T21","26/05/13 22:47",100,100,80,80,100,80,80,60,100,80,80,100,NA,80,2990,"Yes"
"556","S8643403",5178,"T10","1/06/13 18:17",100,100,100,100,80,100,100,80,100,60,100,100,NA,100,3090,"Yes"
"557","S8643465",5094,"T23","2/06/13 22:15",100,60,80,80,100,100,60,60,100,100,100,100,NA,80,3107,"Yes"
"558","S8643517",5255,"T15","29/05/13 22:59",100,100,80,80,80,80,100,80,80,60,100,80,NA,80,2968,"Yes"
"559","S8643521",5051,"T22","1/06/13 18:17",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,3225,"Yes"
"560","S8643537",4469,"T17","30/05/13 16:27",80,60,60,80,80,80,80,80,80,80,100,60,NA,80,3043,"Yes"
"561","S8643539",5056,"T22","1/06/13 18:17",100,100,60,100,100,100,80,100,100,100,100,100,NA,100,3138,"Yes"
"562","S8643543",4583,"T17","30/05/13 9:57",80,100,100,80,100,80,100,80,100,100,100,100,NA,100,3198,"Yes"
"563","S8643569",4584,"T17","30/05/13 9:57",80,100,80,100,100,100,80,100,100,100,100,100,NA,100,2854,"Yes"
"564","S8643587",5235,"T05","1/06/13 18:17",100,100,100,100,100,100,100,100,100,60,100,100,NA,100,2865,"Yes"
"565","S8643825",4741,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3032,"Yes"
"566","S8643825",5047,"T22","28/05/13 8:37",80,100,60,80,40,80,60,80,80,60,60,100,NA,80,3032,"Yes"
"567","S8643873",5282,"T10","1/06/13 18:17",100,100,100,100,100,100,80,60,80,60,100,100,NA,80,2893,"Yes"
"568","S8643911",5208,"T10","1/06/13 18:17",100,100,100,100,80,100,80,80,80,80,60,80,NA,80,2924,"Yes"
"569","S8643937",5089,"T03","1/06/13 18:17",100,100,60,80,80,80,80,40,60,80,20,80,NA,80,3052,"Yes"
"570","S8643977",4589,"T15","22/05/13 17:24",80,100,100,80,100,80,40,80,60,60,40,80,NA,80,2983,"Yes"
"571","S8643983",4523,"T05","30/05/13 16:27",80,100,40,40,60,60,60,40,60,60,20,100,NA,60,3248,"No login"
"573","S8644069",5342,"T01","1/06/13 18:17",100,100,80,100,100,100,80,80,100,100,80,60,NA,100,3228,"Yes"
"574","S8644077",4711,"T18","28/05/13 8:37",100,100,100,100,100,100,100,60,80,100,60,80,NA,100,3293,"Yes"
"575","S8644115",4621,"T19","28/05/13 8:37",80,100,60,80,80,100,100,60,80,60,100,60,NA,80,3144,"Yes"
"576","S8644255",5260,"T19","4/06/13 8:19",80,100,100,80,100,100,80,100,100,80,100,100,NA,100,3240,"Yes"
"577","S8644287",5102,"T10","29/05/13 22:59",100,100,100,100,100,100,100,100,100,80,100,100,NA,100,2967,"Yes"
"578","S8644297",4498,"T12","28/05/13 8:37",100,100,80,100,80,100,80,100,80,60,100,100,NA,100,3379,"Yes"
"579","S8644307",5206,"T10","1/06/13 18:17",100,100,60,100,100,100,100,80,100,100,100,100,NA,100,2952,"Yes"
"580","S8644351",4723,"T10","22/05/13 17:18",100,100,100,60,100,80,80,80,80,60,100,100,NA,80,3302,"Yes"
"581","S8644357",4761,"T02","27/05/13 10:50",100,100,60,80,100,100,60,80,100,100,100,100,NA,100,3212,"Yes"
"582","S8644491",4682,"T18","28/05/13 8:37",80,60,100,100,80,100,80,80,100,80,80,80,NA,100,2829,"Yes"
"583","S8644551",5123,"T03","1/06/13 18:17",100,40,40,80,80,80,100,80,80,80,100,80,NA,80,2936,"No login"
"584","S8644587",4781,"T03","29/05/13 22:59",100,100,80,100,100,100,80,80,80,100,100,100,NA,100,3080,"Yes"
"585","S8644613",5212,"T09","29/05/13 22:59",100,100,100,100,100,100,100,100,80,100,100,100,NA,100,2859,"Yes"
"586","S8644627",5052,"T23","2/06/13 22:15",100,100,100,80,80,100,40,60,60,60,20,60,NA,80,3213,"Yes"
"588","S8644649",4561,"T21","23/05/13 12:13",100,100,80,80,80,80,80,80,100,60,100,100,NA,80,2918,"Yes"
"589","S8644657",5314,"T25","4/06/13 8:19",100,100,80,100,100,80,80,80,80,100,100,NA,NA,100,3210,"Yes"
"590","S8644661",4442,"T19","28/05/13 8:37",100,100,100,80,80,80,100,80,80,80,100,80,NA,80,2874,"Yes"
"591","S8644671",4735,"T03","28/05/13 8:37",100,100,60,80,60,60,100,60,60,60,100,60,NA,80,3181,"Yes"
"592","S8644701",5117,"T23","2/06/13 22:15",100,100,80,80,100,100,100,80,100,100,100,100,NA,100,3039,"Yes"
"593","S8644705",5154,"T01","1/06/13 18:17",100,20,20,100,100,40,100,60,100,80,20,60,NA,60,3282,"Yes"
"594","S8644733",4488,"T03","29/05/13 22:59",100,100,80,100,100,100,100,80,80,100,100,80,NA,NA,3298,"Yes"
"595","S8644735",5188,"T09","29/05/13 22:59",100,100,100,80,100,80,80,100,100,100,100,80,NA,100,3083,"Yes"
"596","S8644769",4504,"T03","28/05/13 8:37",80,100,80,100,100,100,80,80,80,100,100,80,NA,100,2930,"Yes"
"597","S8644833",5503,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3267,"Yes"
"598","S8644913",4454,"T17","30/05/13 16:27",80,100,100,100,100,80,80,100,100,80,100,100,NA,100,3162,"Yes"
"599","S8645073",5332,"T01","1/06/13 18:17",100,100,80,60,60,100,100,40,100,100,100,100,NA,80,2956,"Yes"
"600","S8645077",4648,"T23","22/05/13 17:18",100,100,60,100,100,100,100,100,80,100,100,100,NA,100,2788,"Yes"
"601","S8645081",5196,"T23","2/06/13 22:15",60,100,40,20,40,80,60,80,80,80,100,100,NA,80,3183,"Yes"
"603","S8645135",4631,"T19","4/06/13 8:19",80,100,60,80,80,100,80,60,60,60,20,60,NA,80,2920,"Yes"
"604","S8645151",4475,"T12","28/05/13 8:37",100,100,80,80,100,100,80,80,80,60,100,100,NA,80,2863,"Yes"
"605","S8645167",4522,"T17","30/05/13 9:57",80,100,100,100,100,100,100,100,100,100,100,100,NA,100,2847,"Yes"
"606","S8645225",4677,"T03","28/05/13 8:37",100,100,100,80,80,100,100,80,80,100,80,80,NA,100,2986,"Yes"
"607","S8645301",5221,"T03","1/06/13 18:17",100,100,80,80,100,80,100,60,80,100,100,100,NA,100,3219,"Yes"
"608","S8645375",4796,"T21","26/05/13 22:47",100,100,80,80,80,100,80,20,20,60,20,20,NA,60,3025,"Yes"
"609","S8645481",5214,"T22","1/06/13 18:17",80,100,60,80,100,80,80,100,100,100,60,100,NA,80,3048,"Yes"
"610","S8645549",5310,"T02","29/05/13 22:59",100,100,60,80,80,100,60,80,80,100,20,60,NA,80,3017,"Yes"
"611","S8645561",5177,"T12","1/06/13 18:17",80,100,100,80,100,80,80,80,80,60,80,80,NA,80,2843,"Yes"
"612","S8645615",5175,"T16","1/06/13 18:17",100,100,40,80,80,80,60,60,40,40,100,80,NA,80,2888,"Yes"
"613","S8645623",5301,"T12","1/06/13 18:17",100,100,80,80,80,100,60,40,40,40,20,60,NA,60,2941,"No login"
"614","S8645683",5219,"T25","4/06/13 8:19",100,100,100,100,100,100,100,100,80,100,100,100,NA,100,3067,"Yes"
"615","S8645711",5365,"T02","1/06/13 18:17",100,100,60,100,20,20,60,60,80,80,60,80,NA,60,3031,"Yes"
"616","S8645751",4680,"T25","28/05/13 8:37",80,100,100,100,80,100,60,60,80,80,60,80,NA,80,2852,"Yes"
"617","S8645759",5165,"T20","29/05/13 22:59",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,2949,"Yes"
"618","S8645779",5341,"T15","1/06/13 18:17",80,100,80,100,100,100,100,80,100,100,100,100,NA,100,3117,"Yes"
"619","S8645809",5142,"T21","29/05/13 22:59",80,100,100,80,100,100,80,60,100,100,100,100,NA,100,3177,"Yes"
"620","S8645811",4601,"T24","25/05/13 0:24",100,100,100,80,100,100,80,80,100,100,100,100,NA,100,3038,"Yes"
"622","S8645871",4463,"T02","25/05/13 0:24",100,100,60,80,100,40,60,60,100,80,20,60,NA,80,3035,"Yes"
"623","S8645887",5283,"T23","2/06/13 22:15",100,100,100,100,100,100,80,60,100,80,20,80,NA,80,2879,"Yes"
"624","S8645889",5348,"T03","1/06/13 18:17",100,100,100,80,80,60,80,40,40,80,80,80,NA,80,3071,"Yes"
"625","S8645993",4718,"T10","22/05/13 17:18",80,100,80,40,100,100,40,40,40,80,60,80,NA,80,2938,"Yes"
"626","S8645999",5088,"T16","2/06/13 22:15",100,100,80,80,60,80,80,80,80,100,100,80,NA,80,3097,"Yes"
"627","S8646011",4582,"T01","22/05/13 17:18",100,100,100,60,100,100,100,80,100,100,100,100,NA,100,3166,"Yes"
"628","S8646013",5153,"T23","2/06/13 22:15",100,100,80,80,100,100,80,60,60,80,20,80,NA,80,3299,"Yes"
"629","S8646017",5248,"T16","2/06/13 22:15",80,100,80,100,80,80,40,60,40,60,60,80,NA,80,3290,"Yes"
"630","S8646045",4639,"T23","26/05/13 22:47",100,100,80,80,100,60,60,60,80,60,100,100,NA,80,3093,"Yes"
"631","S8646053",4676,"T08","22/05/13 13:29",80,100,80,40,80,100,40,40,60,60,100,80,NA,80,3191,"Yes"
"632","S8646073",5062,"T02","1/06/13 18:17",100,100,60,80,80,100,60,80,80,100,60,60,NA,80,2987,"Yes"
"633","S8646095",4683,"T10","26/05/13 22:47",100,100,80,100,100,100,80,80,80,100,100,80,NA,100,3098,"Yes"
"635","S8646183",4605,"T24","25/05/13 0:24",100,100,100,100,80,100,100,80,80,60,100,100,NA,100,3024,"Yes"
"636","S8646197",5321,"T05","1/06/13 18:17",100,100,100,100,100,100,80,80,80,100,100,100,NA,100,2910,"Yes"
"637","S8646251",5478,"T03","1/06/13 18:17",100,100,80,80,100,100,100,100,100,100,100,100,NA,100,3253,"Yes"
"638","S8646257",4470,"T22","28/05/13 8:37",100,100,60,80,100,80,80,100,100,100,60,100,NA,80,2911,"Yes"
"639","S8646273",5060,"T09","29/05/13 22:59",100,100,40,60,60,80,100,100,100,100,100,100,NA,80,3304,"Yes"
"640","S8646317",4755,"T17","30/05/13 9:57",80,100,100,100,100,100,100,100,100,100,100,100,NA,100,3283,"Yes"
"641","S8646381",5207,"T01","1/06/13 18:17",80,80,80,100,80,80,100,80,100,100,80,100,NA,80,3190,"Yes"
"642","S8646433",5183,"T05","1/06/13 18:17",100,100,100,100,100,100,100,60,80,60,100,100,NA,100,3074,"Yes"
"643","S8646453",4505,"T23","26/05/13 22:47",100,100,100,80,40,100,40,60,80,60,100,100,NA,80,3103,"Yes"
"644","S8646547",5053,"T05","1/06/13 18:17",100,100,100,100,100,100,100,80,60,100,100,100,NA,100,3126,"Yes"
"645","S8646609",5106,"T25","4/06/13 8:19",80,80,40,80,100,100,80,80,80,100,100,100,NA,80,2851,"No login"
"646","S8646627",5307,"T15","29/05/13 22:59",100,100,80,80,80,80,100,80,100,100,100,80,NA,100,3011,"Yes"
"647","S8646649",4579,"T16","28/05/13 8:37",100,100,60,20,20,80,100,40,40,40,20,60,NA,60,3173,"Yes"
"648","S8646663",5131,"T21","1/06/13 18:17",100,100,60,20,80,100,80,60,100,80,100,100,NA,80,3193,"Yes"
"649","S8646667",4710,"T01","30/05/13 9:57",100,100,60,100,100,100,80,40,100,100,80,40,NA,80,2877,"Yes"
"650","S8646761",5308,"T20","29/05/13 22:59",100,80,100,20,100,100,80,100,100,100,100,100,NA,100,3381,"Yes"
"651","S8646763",5109,"T22","1/06/13 18:17",100,100,60,100,100,100,80,100,100,100,60,100,NA,100,2947,"Yes"
"652","S8646801",4600,"T10","25/05/13 0:24",100,40,80,100,80,100,100,80,80,80,100,80,NA,80,2892,"Yes"
"653","S8646837",4474,"T25","28/05/13 8:37",80,100,80,100,80,80,60,80,80,100,100,100,NA,80,3288,"Yes"
"654","S8646851",4444,"T01","22/05/13 17:18",100,100,100,60,100,100,100,80,100,100,100,100,NA,100,3092,"Yes"
"655","S8646923",5169,"T10","1/06/13 18:17",100,100,100,100,100,80,80,80,100,60,40,100,NA,80,3250,"Yes"
"656","S8646933",5171,"T12","1/06/13 18:17",100,100,100,100,100,100,80,80,80,60,100,80,NA,100,2957,"Yes"
"657","S8646949",5298,"T09","29/05/13 22:59",100,100,100,80,100,100,80,60,60,100,100,100,NA,100,2982,"Yes"
"658","S8646953",4657,"T18","28/05/13 8:37",80,100,100,100,100,100,80,60,80,100,100,NA,NA,100,3145,"Yes"
"659","S8646975",4531,"T22","28/05/13 8:37",100,100,80,80,80,80,80,100,100,100,100,100,NA,100,3251,"Yes"
"660","S8646987",4744,"T25","28/05/13 8:37",100,100,100,80,80,80,40,80,60,80,100,100,NA,80,3102,"Yes"
"661","S8647011",5135,"T25","4/06/13 8:19",100,100,60,40,100,100,60,80,80,80,100,80,NA,80,3254,"Yes"
"662","S8647097",4563,"T25","28/05/13 8:37",100,100,100,100,100,100,60,80,80,100,100,100,NA,100,2875,"Yes"
"663","S8647149",5278,"T01","1/06/13 18:17",100,80,100,100,80,100,100,100,100,100,100,80,NA,100,2903,"Yes"
"665","S8647173",5134,"T05","1/06/13 18:17",80,100,80,100,100,100,80,60,60,60,20,100,NA,80,3271,"Yes"
"666","S8647179",5122,"T16","2/06/13 22:15",100,100,60,80,80,80,40,60,60,60,100,80,NA,80,2932,"Yes"
"667","S8647187",5180,"T12","1/06/13 18:17",100,100,60,80,100,100,100,80,80,60,60,100,NA,80,3236,"Yes"
"668","S8647219",5147,"T01","1/06/13 18:17",100,100,60,100,100,80,100,60,100,100,100,80,NA,100,3061,"Yes"
"669","S8647241",5173,"T10","1/06/13 18:17",100,100,100,100,80,80,80,100,80,60,100,80,NA,80,2974,"Yes"
"670","S8647255",4650,"T23","26/05/13 22:47",100,100,80,20,100,100,40,60,60,60,20,60,NA,60,2867,"Yes"
"672","S8647343",5328,"T05","1/06/13 18:17",100,100,100,100,80,80,100,80,80,60,80,100,NA,80,3050,"Yes"
"673","S8647373",5057,"T23","2/06/13 22:15",80,100,60,100,60,80,40,80,60,20,20,80,NA,60,3201,"No login"
"674","S8647463",5245,"T03","1/06/13 18:17",100,100,60,80,100,60,100,60,60,60,100,80,NA,80,2833,"Yes"
"676","S8647489",5254,"T21","1/06/13 18:17",80,100,80,100,80,60,80,60,100,80,100,100,NA,80,2805,"Yes"
"677","S8647497",5091,"T10","29/05/13 22:59",100,100,80,100,100,100,80,80,80,100,100,100,NA,100,2872,"Yes"
"678","S8647529",4649,"T10","26/05/13 22:47",100,100,80,100,100,100,80,80,80,80,60,100,NA,80,3118,"Yes"
"679","S8647567",4540,"T18","28/05/13 8:37",80,100,80,100,100,100,60,60,60,100,100,80,NA,100,2857,"Yes"
"681","S8647619",4770,"T23","26/05/13 22:47",60,100,60,20,60,20,60,100,100,60,40,100,NA,60,3252,"Yes"
"682","S8647633",4704,"T22","28/05/13 8:37",100,100,60,80,100,80,80,100,100,100,100,100,NA,100,3148,"Yes"
"683","S8647659",4481,"T08","22/05/13 13:29",80,100,60,40,100,80,80,60,80,80,60,NA,NA,80,3227,"Yes"
"684","S8647683",5225,"T01","1/06/13 18:17",100,100,80,100,100,80,80,80,100,100,80,80,NA,100,2839,"Yes"
"685","S8647691",4489,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3094,"Yes"
"686","S8647691",5050,"T23","28/05/13 8:37",100,100,100,100,100,100,60,60,80,100,100,100,NA,100,3094,"Yes"
