"","StudentID","SubmissionID","MarkerID","Publish.Time","Hypoth","Methods.writing","Methods.details","Methods.design","Results.text","Results.figures","Results.legends","Disc.knowlede","Disc.InterpFindings","Disc.Evidence","Refs","Writing","Comments","Final.Grade","UQM.ID","Consent"
"687","S8647761",4258,"T01","12/05/13 21:42",100,100,100,40,100,100,80,80,100,100,100,80,NA,100,3246,"Yes"
"688","S8647783",4005,"T03","7/05/13 13:23",60,100,60,80,20,100,80,80,80,60,100,100,NA,80,3125,"Yes"
"689","S8647787",4193,"T05","16/05/13 11:26",100,100,100,100,80,100,80,60,100,80,60,100,NA,80,3229,"Yes"
"690","S8647793",5467,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2866,"Yes"
"691","S8647835",4229,"T01","12/05/13 21:42",100,100,80,100,80,100,80,80,100,80,80,100,NA,100,3230,"Yes"
"692","S8647837",3993,"T22","8/05/13 0:17",100,100,100,100,100,100,80,100,100,100,100,80,NA,100,3165,"Yes"
"693","S8647851",5372,"T10","21/05/13 13:12",100,100,80,100,100,100,60,80,80,80,100,100,NA,100,2905,"Yes"
"694","S8647867",3672,"T08","6/05/13 10:00",100,60,80,80,80,80,80,80,80,80,60,80,NA,80,3157,"Yes"
"695","S8647887",4071,"T15","12/05/13 16:53",100,100,100,100,100,100,100,80,100,80,100,100,NA,100,2912,"Yes"
"696","S8647935",4130,"T20","5/05/13 17:46",80,100,80,100,100,100,80,60,60,60,60,80,NA,80,3058,"Yes"
"697","S8647955",4297,"T10","9/05/13 0:07",100,100,60,100,80,80,80,80,80,60,60,80,NA,80,3264,"Yes"
"698","S8647969",3815,"T15","5/05/13 17:46",100,100,100,100,100,100,80,100,100,100,100,100,NA,100,2913,"Yes"
"699","S8648051",3756,"T10","8/05/13 23:42",100,40,80,80,100,80,60,80,80,40,20,80,NA,80,2838,"Yes"
"700","S8648141",4211,"T03","15/05/13 8:22",100,40,40,80,20,80,80,20,40,60,40,60,NA,60,2981,"Yes"
"701","S8648151",4109,"T19","13/05/13 16:27",100,100,100,100,80,100,80,80,80,100,100,80,NA,100,2878,"Yes"
"702","S8648211",4289,"T23","16/05/13 8:41",100,100,40,40,100,100,40,60,40,20,20,60,NA,60,3091,"No login"
"703","S8648247",4018,"T10","7/05/13 11:59",100,100,60,80,80,60,60,80,80,40,40,60,NA,80,3109,"Yes"
"704","S8648311",4157,"T25","13/05/13 17:36",100,100,100,100,100,100,100,80,80,80,100,100,NA,100,3187,"Yes"
"705","S8648355",4355,"T21","16/05/13 8:48",100,100,80,100,80,100,80,80,80,40,100,100,NA,80,3155,"Yes"
"706","S8648365",4197,"T22","12/05/13 16:53",80,100,100,100,100,100,80,100,100,100,100,100,NA,100,2826,"Yes"
"707","S8648409",4241,"T01","12/05/13 21:42",100,100,80,100,100,100,80,60,60,60,20,60,NA,80,3127,"Yes"
"708","S8648421",3794,"T21","6/05/13 9:52",100,100,80,80,100,100,100,80,80,100,100,100,NA,100,3082,"Yes"
"709","S8650901",4041,"T15","10/05/13 11:16",100,100,100,100,100,80,80,100,100,100,100,100,NA,100,3334,"Yes"
"710","S8651009",4196,"T05","16/05/13 11:26",100,100,100,100,100,100,80,60,100,80,40,100,NA,80,3333,"Yes"
"711","S8651041",4318,"T01","16/05/13 8:48",100,100,100,100,100,80,80,100,100,100,100,80,NA,100,3348,"Yes"
"712","S8651081",3945,"T03","7/05/13 13:23",80,80,60,100,60,80,60,40,40,60,40,80,NA,60,3329,"Yes"
"713","S8651395",3969,"T05","10/05/13 15:46",80,100,100,80,100,100,80,100,100,100,100,100,NA,100,3343,"Yes"
"714","S8651405",3844,"T23","5/05/13 17:46",100,60,60,20,100,100,100,80,80,100,100,80,NA,80,3341,"Yes"
"715","S8651471",4149,"T08","8/05/13 9:46",80,100,80,80,100,100,80,80,100,80,100,100,NA,100,3331,"Yes"
"716","S8651471",4394,"T23","12/05/13 21:34",80,100,100,20,100,100,60,100,80,100,100,100,NA,80,3331,"Yes"
"717","S8651479",4263,"T05","16/05/13 11:26",100,100,100,100,80,100,80,60,60,60,40,100,NA,80,3344,"Yes"
"719","S8651575",4188,"T15","15/05/13 8:22",100,100,100,80,100,100,80,80,80,80,100,80,NA,100,3336,"Yes"
"720","S8651587",3933,"T25","14/05/13 4:48",100,100,40,100,100,60,60,80,80,100,100,100,NA,80,3342,"Yes"
"721","S8651611",4180,"T03","19/05/13 16:04",100,100,60,80,20,20,60,60,60,60,100,80,NA,60,3347,"Yes"
"722","S8651611",4867,"N/A","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3347,"Yes"
"723","S8651615",4341,"T21","16/05/13 8:48",100,100,100,80,80,100,100,100,100,100,100,100,NA,100,3332,"Yes"
"725","S8651665",3752,"T23","7/05/13 14:45",80,100,40,60,60,100,80,60,60,100,100,80,NA,80,3335,"Yes"
"726","S8651691",3701,"T05","9/05/13 9:56",100,100,40,20,60,60,60,60,60,80,60,100,NA,60,3338,"Yes"
"727","S8651721",4243,"T05","16/05/13 11:26",100,100,40,80,80,80,80,60,60,60,100,100,NA,80,3350,"Yes"
"728","S8651727",3751,"T25","14/05/13 4:48",60,100,60,80,80,60,60,80,80,60,100,80,NA,80,3330,"Yes"
"729","S8651733",4357,"T01","16/05/13 8:48",100,100,100,100,100,80,60,100,100,100,100,80,NA,100,3349,"Yes"
